filename,timestamp,"Reporting Business Unit","Country of Origin","Campaign Name",Owner,"Campaign Type",Category,Sub-Category,"Primary Campaign Purpose","Num Sent in Campaign","Responses in Campaign","Created Date","Start Date","Product of Interest","Campaign Status","Budgeted Cost in Campaign (converted) Currency","Budgeted Cost in Campaign (converted)","Expected Revenue in Campaign (converted) Currency","Expected Revenue in Campaign (converted)","Opportunities in Campaign","Value Opportunities in Campaign Currency","Value Opportunities in Campaign","Won Opportunities in Campaign","Value Won Opportunities in Campaign Currency","Value Won Opportunities in Campaign","Actual Cost in Campaign (converted) Currency","Actual Cost in Campaign (converted)",ROI,"Campaign ID","SF Campaign Id"
file3.csv,4/4/24,LatAmENT,Colombia,LATAM_COL_CUC_REBRANDING_MAY_2023,"Camila Rodriguez","Seminar / Conference",Event,Physical,"Lead Generation",125,11,4/19/23,5/17/23,"PUSH TO TALK",Completed,USD,2000,USD,500,3,USD,18358,0,USD,0,USD,1304,-100%,7014X000002PO9q,7014X000002PO9q
file3.csv,4/4/24,LatAmSMB,Colombia,LATAM_COL_BOG_DesafiandoLosLimites_Mid_Nov_2023,"Camila Rodriguez","Seminar / Conference",Event,Physical,"Sales Tracking",100,40,8/4/23,11/23/23,Networking,Completed,USD,2000,USD,2500,0,USD,0,0,USD,0,USD,1220,-100%,7014X000002emkb,7014X000002emkb
file3.csv,4/4/24,LatAmSMB,Colombia,LATAM_COL_BQ_DesafiandoLosLimites_Mid_OCT_2023,"Camila Rodriguez","Seminar / Conference",Event,Physical,"Sales Tracking",100,12,8/4/23,10/19/23,Networking,Completed,USD,2000,USD,2500,6,USD,71385,0,USD,0,USD,1325,-100%,7014X000002emkg,7014X000002emkg
file3.csv,4/4/24,LatAmSMB,Colombia,LATAM_COL_MED_DesafiandoLosLimites_Mid_Nov_2023,"Camila Rodriguez","Seminar / Conference",Event,Physical,"Sales Tracking",100,24,8/4/23,11/2/23,Networking,Completed,USD,2000,USD,2500,0,USD,0,0,USD,0,USD,1388,-100%,7014X000002emkl,7014X000002emkl
file3.csv,4/4/24,LatAmENT,Colombia,LATAM_COL_BOG_BrightPattern_Ent_Jul_2023,"Camila Rodriguez","Seminar / Conference",Event,Physical,"Sales Tracking",30,19,8/4/23,7/27/23,"UC&C - CCoD",Completed,USD,1500,USD,2500,1,USD,2553,0,USD,0,USD,800,-100%,7014X000002emkW,7014X000002emkW
file3.csv,4/4/24,Networks,Colombia,NETWORKS_Info_RazonSocial_Ent_Jul2023,"Camila Rodriguez",Email,Email,"Offer Email",Other,856,0,7/21/23,7/21/23,"PUSH TO TALK",Completed,USD,200,USD,0,0,USD,0,0,USD,0,USD,200,-100%,7014X000002ej8M,7014X000002ej8M
file3.csv,4/4/24,Networks,Colombia,NETWORKS_Event_Andicom__Sep2023,"Camila Rodriguez",Tradeshow,Email,"Offer Email","Brand Awareness",37265,572,7/14/23,9/6/23,Networking,Completed,USD,0,USD,0,0,USD,0,0,USD,0,,,,7014X000002ehgq,7014X000002ehgq
file3.csv,4/4/24,LatAmENT,Colombia,LATAM_COL_EducationSummit_Feb_2024,"Camila Rodriguez","Special Events",Event,Physical,"Sales Tracking",15,0,8/4/23,2/7/24,"It Solution; Networking",Planned,USD,30000,USD,100000,0,USD,0,0,USD,0,,,,7014X000002emkH,7014X000002emkH
file3.csv,4/4/24,LatAmSMB,Colombia,LATAM_COL_prod_SmartSolutions_Mid_Jan_2024,"Camila Rodriguez",Email,Email,"Offer Email",Other,500,0,9/13/23,1/20/24,"Security; Networking","In Progress",,,,,0,USD,0,0,USD,0,,,,7014X0000036WbD,7014X0000036WbD
file3.csv,4/4/24,LatAmENT,Colombia,LATAM_COL_BOG_ENT_SDWANTour_Nov_2023,"Camila Rodriguez","Seminar / Conference",Event,Physical,"Sales Tracking",,394,9/18/23,11/23/23,Security,"In Progress",USD,1500,USD,3000,1,USD,78516,0,USD,0,USD,1500,-100%,7014X0000036Wix,7014X0000036Wix
file3.csv,4/4/24,LatAmENT,Colombia,LATAM_COL_Event_AlcaldiaMedellin_Ent_Jul2023,"Camila Rodriguez",Tradeshow,Event,Physical,"Sales Tracking",0,887,8/4/23,7/28/23,Networking,Completed,USD,3000,USD,2500,0,USD,0,0,USD,0,USD,850,-100%,7014X000002emkq,7014X000002emkq
file3.csv,4/4/24,LatAmSMB,Colombia,LATAM_COL_CTG_ForoInternacionalOES_Mid_Sep_2023,"Camila Rodriguez",Tradeshow,Event,Physical,"Lead Generation",1000,5,8/4/23,9/20/23,Networking,Completed,USD,1500,USD,2000,3,USD,111128,0,USD,0,USD,857,-100%,7014X000002emlA,7014X000002emlA
file3.csv,4/4/24,LatAmENT,Colombia,LATAM_Col_Info_PasarelaPagos_Ent_Mar2024,"Camila Rodriguez",Advertisement,Other,Other,Operational,0,0,3/27/24,3/27/24,Other,"In Progress",,,,,0,USD,0,0,USD,0,,,,7014X0000022sE5,7014X0000022sE5
file3.csv,4/4/24,LatAmENT,Colombia,col_prod_topaccounts_ent_2023,"Camila Rodriguez",Email,Email,"Offer Email","Lead Generation",117,0,2/8/23,2/20/23,"Security; It Solution; Networking",Completed,USD,4666,USD,0,0,USD,0,0,USD,0,USD,298,-100%,7014X000001ymMG,7014X000001ymMG
file3.csv,4/4/24,NetworksRegional,Colombia,NETWORKS_Event_AndinaLink_Mar2024,"Camila Rodriguez",Tradeshow,Event,Physical,"Lead Generation",0,259,1/30/24,1/30/24,"Networking & Connectivity","In Progress",,,,,0,USD,0,0,USD,0,,,,7014X000002zT3g,7014X000002zT3g
file3.csv,4/4/24,Networks,Colombia,NETWORKS_Event_MetroConnectUSA_Jan_2023,"Camila Rodriguez",Tradeshow,Event,,Other,0,0,3/29/23,1/30/23,Networking,Completed,USD,15000,,,11,USD,7250829,4,USD,3593400,USD,15000,23856%,7014X000002PMZH,7014X000002PMZH
file3.csv,4/4/24,LatAmSMB,Colombia,LATAM_COL_BAQ_MIDB_SEGTOUR_JUN_2023,"Camila Rodriguez","Seminar / Conference",Event,Physical,"Lead Generation",,0,5/5/23,6/14/23,Security,Aborted,USD,2000,USD,2500,0,USD,0,0,USD,0,USD,1698,-100%,7014X000002PPDq,7014X000002PPDq
file3.csv,4/4/24,Networks,Colombia,NETWORKS_Event_Andicom_Ent_Jul2023_e,"Camila Rodriguez",Tradeshow,Email,"Offer Email","Brand Awareness",37265,508,7/14/23,9/6/23,Networking,Completed,,,,,0,USD,0,0,USD,0,,,,7014X000002ehgv,7014X000002ehgv
file3.csv,4/4/24,LatAmENT,Colombia,LATAM_COL_Enterprise_Event_VIPLinks_Jun2023,"Camila Rodriguez","Special Events",Event,Physical,"Sales Tracking",30,13,7/18/23,6/21/23,"Security; It Solution",Completed,USD,52500,USD,25000,36,USD,2650459,19,USD,827455,USD,65279,1168%,7014X000002eiNx,7014X000002eiNx
file3.csv,4/4/24,LatAmENT,Colombia,LATAM_COL_Prod_CloudInterconnnect_Ent_Aug2023,"Camila Rodriguez",Email,Email,"Offer Email",Other,23719,12,8/2/23,8/18/23,"It Solution",Completed,USD,200,USD,2000,0,USD,0,0,USD,0,USD,200,-100%,7014X000002elXW,7014X000002elXW
file3.csv,4/4/24,LatAmENT,Colombia,LATAM_COL_Event_LogwarsMedellin_Ent_Aug2023,"Camila Rodriguez","Seminar / Conference",Event,Physical,"Sales Tracking",50,43,8/2/23,8/24/23,Security,Completed,USD,1500,USD,2500,1,USD,708013,0,USD,0,USD,1000,-100%,7014X000002eldb,7014X000002eldb
file3.csv,4/4/24,LatAmENT,Colombia,LATAM_COL_Event_Andicom_Ent_Sep2023,"Camila Rodriguez",Tradeshow,Event,,"Brand Awareness",9362,572,7/14/23,9/6/23,"Security; It Solution; Networking",Completed,USD,41000,USD,60000,10,USD,1183894,2,USD,272210,USD,39778,584%,7014X000002ehgg,7014X000002ehgg
file3.csv,4/4/24,LatAmENT,Colombia,LATAM_COL_BUC_AtaqueCibernetico_Ent_Sep2023,"Camila Rodriguez","Seminar / Conference",Event,,"Lead Generation",115,39,8/25/23,9/15/23,Security,Completed,USD,1000,USD,2500,5,USD,21813,0,USD,0,USD,200,-100%,7014X000002qrUh,7014X000002qrUh
file3.csv,4/4/24,LatAmENT,Colombia,LATAM_COL_BOG_IBMBogota_Ent_Jun2023,"Camila Rodriguez",Tradeshow,Event,Physical,"Sales Tracking",120,0,7/17/23,6/12/23,"It Solution - IaaS",Completed,USD,200,USD,0,1,USD,65106,1,USD,65106,USD,200,32453%,7014X000002ehs3,7014X000002ehs3
file3.csv,4/4/24,LatAmENT,Colombia,LATAM_COL_Event_CiscoCali_Ent_Aug2023,"Camila Rodriguez","Seminar / Conference",Event,,"Sales Tracking",88,48,7/31/23,8/17/23,UC&C,Completed,USD,0,USD,2000,2,USD,25735,0,USD,0,USD,0,,7014X000002el8l,7014X000002el8l
file3.csv,4/4/24,Networks,Colombia,NETWORKS_Info_NFTLiberty_Ent_May2023,"Lorena Chavarria","Special Events",Event,Physical,Other,0,3,5/8/23,5/8/23,"PUSH TO TALK","In Progress",,,,,0,USD,0,0,USD,0,,,,7014X000002PPPh,7014X000002PPPh
file3.csv,4/4/24,LatAmENT,Colombia,LATAM_COL_Info_CountryManager_MSeg_May2023,"Lorena Chavarria",Email,Email,"Offer Email",Other,0,31,4/28/23,4/28/23,"PUSH TO TALK","In Progress",,,,,1,USD,0,0,USD,0,,,,7014X000002POiv,7014X000002POiv
file3.csv,4/4/24,Networks,Colombia,NETWORKS_Event_CALA_Ent_Nov2023,"Roxanna Mateo","Special Events",Event,Physical,Other,0,2,11/27/23,11/27/23,"PUSH TO TALK","In Progress",,,,,0,USD,0,0,USD,0,,,,7014X0000022qqz,7014X0000022qqz
file3.csv,4/4/24,Networks,Colombia,NETWORKS_Event_ITW2_Apr2023,"Roxanna Mateo","Special Events",Event,Physical,Other,0,0,4/27/23,4/27/23,"PUSH TO TALK","In Progress",,,,,0,USD,0,0,USD,0,,,,7014X000002POcd,7014X000002POcd
file3.csv,4/4/24,Networks,Colombia,NETWORKS_Event_VIPLinks_Jun2023,"Roxanna Mateo","Special Events",Event,Physical,Other,0,9,3/28/23,3/28/23,"PUSH TO TALK","In Progress",,,,,1,USD,300000,0,USD,0,,,,7014X000001yq3J,7014X000001yq3J
file3.csv,4/4/24,Networks,Colombia,NETWORKS_Event_ITW_Mar2023,"Roxanna Mateo","Special Events",Event,Physical,Other,0,7,3/20/23,3/20/23,"PUSH TO TALK","In Progress",,,,,30,USD,24332974,6,USD,5332400,,,,7014X000001ypLA,7014X000001ypLA
file3.csv,4/4/24,LatAmENT,"Dominican Republic","LATAM_DR_Congreso Resiliencia_Ent_Jul2023","Paola Yanez",Tradeshow,Event,Physical,"Lead Generation",10,0,10/27/23,7/19/23,"PUSH TO TALK",Completed,USD,0,USD,0,0,USD,0,0,USD,0,USD,6500,-100%,7014X0000022qKd,7014X0000022qKd
file3.csv,4/4/24,LatAmENT,"Dominican Republic",LATAM_DR_Prod_Huracanes_MSeg_Sep2023,"Roxanna Mateo",Email,Email,"Offer Email",Other,0,1,9/27/23,9/27/23,"PUSH TO TALK","In Progress",,,,,0,USD,0,0,USD,0,,,,7014X0000036WwG,7014X0000036WwG
file3.csv,4/4/24,LatAmENT,"Dominican Republic",LATAM_DR__Event_SECURESDWAN_Nov2023,"Roxanna Mateo","Seminar / Conference",Event,Physical,"Lead Generation",35,21,9/27/23,11/9/23,"Networking - SDWAN",Completed,USD,3000,USD,4050,7,USD,217050,1,USD,10800,,,,7014X000002XSMc,7014X000002XSMc
file3.csv,4/4/24,LatAmENT,"Dominican Republic","LATAM_DR_Enterprise_OnetoFew_Sep _2023_Norte_","Roxanna Mateo","Seminar / Conference",Event,Physical,"Sales Tracking",20,13,9/27/23,9/20/23,Security,Completed,USD,1500,,,0,USD,0,0,USD,0,,,,7014X000002XSMh,7014X000002XSMh
file3.csv,4/4/24,LatAmSMB,"Dominican Republic","LATAM_DR_Empresarial_OnetoFew_Oct _2023","Roxanna Mateo","Seminar / Conference",Event,Physical,"Lead Generation",20,12,10/5/23,10/5/23,Security,Completed,USD,1500,,,4,USD,95810,0,USD,0,,,,7014X000002XSXa,7014X000002XSXa
file3.csv,4/4/24,LatAmENT,"Dominican Republic","LATAM_DR_WebsiteLeads_ 2024","Roxanna Mateo",Advertisement,,,"Lead Generation",0,0,3/4/24,1/1/24,Other,"In Progress",,,,,3,USD,92502,0,USD,0,,,,7014X0000022rz6,7014X0000022rz6
file3.csv,4/4/24,LatAmSMB,"Dominican Republic","LATAM_DR_Empresarial_OnetoFew_Abril _2024_Norte_","Roxanna Mateo","Seminar / Conference",,,"Lead Generation",50,0,3/4/24,4/12/24,Security,"In Progress",USD,1000,,,0,USD,0,0,USD,0,,,,7014X0000022ryr,7014X0000022ryr
file3.csv,4/4/24,LatAmENT,"Dominican Republic","LATAM_DR_Enterprise_OnetoFew_Mar _2024_Security","Roxanna Mateo","Seminar / Conference",,,"Lead Generation",30,0,3/4/24,3/1/24,Security,"In Progress",USD,4000,,,3,USD,552000,0,USD,0,,,,7014X0000022ryw,7014X0000022ryw
file3.csv,4/4/24,LatAmENT,"Dominican Republic","LATAM_DR_Enterprise_One to One_Marzo_2024_SD","Roxanna Mateo","Seminar / Conference",,,"Lead Generation",30,0,3/12/24,3/6/24,"Networking & Connectivity; Security","In Progress",,,,,1,USD,45000,1,USD,45000,,,,7014X0000022s5V,7014X0000022s5V
file3.csv,4/4/24,LatAmSMB,"Dominican Republic",LATAM_DR_MID_OnetoFew_Feb_2023,"Roxanna Mateo","Seminar / Conference",Event,,"Lead Generation",30,0,1/24/23,2/9/23,Networking,Completed,,,,,9,USD,390330,4,USD,195185,USD,1000,19418%,7014X000001ykz0,7014X000001ykz0
file3.csv,4/4/24,LatAmENT,"Dominican Republic",DR_Enterprise_InsideSales_Finanzas_2023,"Roxanna Mateo",Telemarketing,Telesales,,"Lead Generation",0,0,2/14/23,1/1/23,"MPLS; It Solution; Networking; DIA","In Progress",,,,,13,USD,185276,0,USD,0,,,,7014X000001ymu2,7014X000001ymu2
file3.csv,4/4/24,LatAmENT,"Dominican Republic",DR_Enterprise_InsideSales_GOB_2023,"Roxanna Mateo",Telemarketing,Telesales,,"Lead Generation",0,0,2/7/23,1/1/23,"MPLS; It Solution; Networking; DIA","In Progress",,,,,67,USD,1074190,2,USD,118440,,,,7014X000001ymGD,7014X000001ymGD
file3.csv,4/4/24,LatAmENT,"Dominican Republic",LATAM_DR_Enterprise_OnetoFew_Feb_2023,"Roxanna Mateo","Seminar / Conference",Event,,"Lead Generation",0,0,1/24/23,2/2/23,Networking,Completed,,,,,0,USD,0,0,USD,0,USD,1500,-100%,7014X000001ykz5,7014X000001ykz5
file3.csv,4/4/24,LatAmENT,"Dominican Republic",LATAM_DR_Enterprise_OnetoFew_Santiago_Mar_2023,"Roxanna Mateo","Seminar / Conference",Event,,"Lead Generation",30,0,2/20/23,3/3/23,"It Solution; Networking",Completed,,,,,5,USD,44252,1,USD,11340,USD,1000,1034%,7014X000001ynSW,7014X000001ynSW
file3.csv,4/4/24,LatAmSMB,"Dominican Republic",LATAM_DR_Prod_Awareness_Mid_Aug2023,"Roxanna Mateo",Email,Email,"Offer Email","Lead Generation",0,0,8/18/23,8/18/23,Networking,"In Progress",,,,,0,USD,0,0,USD,0,,,,7014X000002epA8,7014X000002epA8
file3.csv,4/4/24,LatAmENT,"Dominican Republic",DR_Enterprise_OnetoOne_GOB_2023,"Roxanna Mateo","One-to-One Sessions",Telesales,,"Lead Generation",10,0,7/4/23,1/1/23,"Security; Networking","In Progress",,,,,11,USD,1395853,1,USD,244800,,,,7014X000002egme,7014X000002egme
file3.csv,4/4/24,LatAmSMB,"Dominican Republic","Inside Business MID DR","Roxanna Mateo",Telemarketing,"Direct Sales",,,0,0,4/11/23,1/1/23,Networking,"In Progress",,,,,0,USD,0,0,,,,,,7014X000002PNKx,7014X000002PNKx
file3.csv,4/4/24,LatAmENT,"Dominican Republic",LATAM_DR_Event_LogWars_Ent_May2023,"Roxanna Mateo","Seminar / Conference",Event,,Other,46,6,4/27/23,5/11/23,Security,Completed,USD,3000,,,6,USD,449950,1,USD,12042,USD,3000,301%,7014X000002POci,7014X000002POci
file3.csv,4/4/24,LatAmENT,"Dominican Republic",LATAM_DR_Enterprise_OnetoFew_Seguridad_Abr_2023,"Roxanna Mateo","Seminar / Conference",Event,,"Lead Generation",40,0,4/19/23,4/20/23,"It Solution; Networking",Completed,,,,,5,USD,146578,3,USD,29478,USD,3000,883%,7014X000002POBN,7014X000002POBN
file3.csv,4/4/24,LatAmENT,"Dominican Republic","Inside Business ENTERPRISE DR","Roxanna Mateo",Telemarketing,"Direct Sales",,,0,0,4/11/23,1/1/23,Networking,"In Progress",,,,,0,USD,0,0,USD,0,,,,7014X000002PNL2,7014X000002PNL2
file3.csv,4/4/24,LatAmSMB,"Dominican Republic",LATAM_DR_Prod_CloseLost_Mid_Jul2023,"Roxanna Mateo",Telemarketing,Telesales,,Other,178,0,3/16/23,3/16/23,Networking,"In Progress",,,USD,3000,0,USD,0,0,USD,0,USD,0,,7014X000001ypCX,7014X000001ypCX
file3.csv,4/4/24,LatAmSMB,"Dominican Republic",DRMidBiz_InsideSales_Proyecto992,"Roxanna Mateo",Telemarketing,Telesales,,"Lead Generation",0,0,6/27/23,2/1/23,Networking,"In Progress",,,,,0,USD,0,0,USD,0,USD,0,,7014X000002egSo,7014X000002egSo
file3.csv,4/4/24,LatAmSMB,"Dominican Republic",DRMidBiz_OnetoFew_2023_ParqueDuarte,"Roxanna Mateo","Seminar / Conference",Event,,"Lead Generation",10,0,6/27/23,1/1/23,Networking,Completed,,,,,2,USD,9600,1,USD,3408,USD,1000,241%,7014X000002egS5,7014X000002egS5
file3.csv,4/4/24,LatAmSMB,"Dominican Republic",LATAM_DR_MID_OnetoFew_Aug_2023,"Roxanna Mateo","Seminar / Conference",Event,,"Lead Generation",20,0,8/4/23,8/17/23,Networking,Completed,,,,,1,USD,13708,0,USD,0,USD,1000,-100%,7014X000002emlF,7014X000002emlF
file3.csv,4/4/24,LatAmENT,"Dominican Republic",LATAM_DR_Enterprise_Event_VIPLinks_Jun2023,"Roxanna Mateo","Special Events",Event,Physical,"Sales Tracking",10,6,7/18/23,6/21/23,"Security; It Solution",Completed,USD,35000,USD,15300,3,USD,3426074,0,USD,0,USD,26311,-100%,7014X000002eiNn,7014X000002eiNn
file3.csv,4/4/24,LatAmENT,"Dominican Republic","LATAM_DR_Enterprise_OnetoFew_Sep _2023_Fortiportfolio_Fortios 7","Roxanna Mateo","Seminar / Conference",Event,Physical,"Sales Tracking",20,13,9/27/23,9/20/23,Security,Completed,USD,1500,,,3,USD,320948,0,USD,0,,,,7014X000002XSN1,7014X000002XSN1
file3.csv,4/4/24,LatAmSMB,"Dominican Republic","LATAM_DR_Empresarial_OnetoFew_Abril _2024_SD","Roxanna Mateo","Seminar / Conference",,,"Lead Generation",50,0,3/12/24,4/19/24,"Networking & Connectivity","In Progress",USD,1000,,,0,USD,0,0,USD,0,,,,7014X0000022s5Q,7014X0000022s5Q
file3.csv,4/4/24,LatAmSMB,"Dominican Republic","LATAM_DR_Empresarial_OnetoFew_Nov _2023_Norte","Roxanna Mateo","Seminar / Conference",Event,Physical,"Lead Generation",20,0,10/17/23,11/17/23,Security,"In Progress",USD,1500,,,0,USD,0,0,USD,0,,,,7014X000002XSoH,7014X000002XSoH
file3.csv,4/4/24,LatAmENT,"El Salvador",LATAM_ES_Event_FuturoDigital_Ent_Mar2023,"Lorena Chavarria","Seminar / Conference",Event,Physical,"Sales Tracking",121,7,3/28/23,3/28/23,"Security; It Solution; Networking",Completed,,,,,6,USD,161580,5,USD,133980,USD,9000,1389%,7014X000001yq3O,7014X000001yq3O
file3.csv,4/4/24,LatAmENT,"El Salvador",LATAM_ES_Event_OneToOne_Ent_2023,"Lorena Chavarria","One-to-One Sessions",Event,Physical,"Sales Tracking",2,0,4/27/23,1/3/23,"Security; It Solution","In Progress",USD,2000,,,1,USD,66000,0,USD,0,USD,300,-100%,7014X000002POdW,7014X000002POdW
file3.csv,4/4/24,LatAmENT,"El Salvador",LATAM_ES_Enterprise_Event_VIPLinks_Jun2023,"Lorena Chavarria","Special Events",Event,Physical,"Sales Tracking",10,6,7/18/23,6/21/23,"Security; It Solution",Completed,USD,21000,USD,15300,22,USD,310368,19,USD,290777,USD,26726,988%,7014X000002eiJf,7014X000002eiJf
file3.csv,4/4/24,LatAmENT,"El Salvador",LATAM_ES_Event_OneToOnesProductoSeguridad_Abr2024,"Luis Hernandez Montenegro","One-to-One Sessions",,,"Lead Generation",30,0,4/4/24,4/15/24,Security,Planned,,,,,0,USD,0,0,USD,0,,,,7014X0000032cqc,7014X0000032cqc
file3.csv,4/4/24,LatAmENT,"El Salvador",LATAM_ES_Event_PowerAsAService_Ent_Mar2024,"Luis Hernandez Montenegro","Seminar / Conference",Event,Physical,"Lead Generation",15,17,3/14/24,3/20/24,Security,Completed,USD,2000,,,0,USD,0,0,USD,0,USD,2000,-100%,7014X000002zX4n,7014X000002zX4n
file3.csv,4/4/24,LatAmENT,"El Salvador",LATAM_ES_Event_Office365_Abr2024,"Luis Hernandez Montenegro","Seminar / Conference",,,"Lead Generation",30,0,3/1/24,4/18/24,"Networking & Connectivity",Planned,USD,1500,,,0,USD,0,0,USD,0,,,,7014X000002zVsM,7014X000002zVsM
file3.csv,4/4/24,LatAmENT,"El Salvador",LATAM_ES_Event_Security_May2024,"Luis Hernandez Montenegro","Seminar / Conference",,,"Lead Generation",25,0,3/1/24,5/16/24,Security,Planned,USD,2000,,,0,USD,0,0,USD,0,,,,7014X000002zVsN,7014X000002zVsN
file3.csv,4/4/24,LatAmENT,"El Salvador",LATAM_ES_Event_LogWars_Ent_Jun2023,"Luis Hernandez Montenegro","Seminar / Conference",Event,Physical,"Sales Tracking",80,55,5/16/23,6/2/23,Security,Completed,USD,1500,,,3,USD,432000,0,USD,0,USD,1000,-100%,7014X000002edLZ,7014X000002edLZ
file3.csv,4/4/24,LatAmENT,"El Salvador",LATAM_ES_Event_RelanzamientoSDWAN_Nov2023,"Luis Hernandez Montenegro","Seminar / Conference",Event,Physical,"Sales Tracking",25,49,8/4/23,11/15/23,"Networking - SDWAN",Completed,USD,2000,USD,1500,0,USD,0,0,USD,0,,,,7014X000002eml5,7014X000002eml5
file3.csv,4/4/24,LatAmENT,"El Salvador",LATAM_ES_Event_VisitaDataCenter_Ago2023,"Luis Hernandez Montenegro","Seminar / Conference",Event,Physical,"Sales Tracking",4,3,8/1/23,8/16/23,"Security; It Solution",Completed,USD,5000,USD,7500,3,USD,570821,1,USD,468821,USD,5640,8212%,7014X000002elH0,7014X000002elH0
file3.csv,4/4/24,LatAmENT,"El Salvador",LATAM_ES_Event_Cloud_Jun2024,"Luis Hernandez Montenegro","Seminar / Conference",,,"Lead Generation",30,0,3/1/24,6/26/24,"Cloud IT",Planned,USD,2000,,,0,USD,0,0,USD,0,,,,7014X000002zVsR,7014X000002zVsR
file3.csv,4/4/24,LatAmENT,"El Salvador",LATAM_ES_Event_DesayunosTecnologicos_Ent_2023,"Luis Hernandez Montenegro","Seminar / Conference",Event,,"Sales Tracking",5,0,3/27/23,1/1/23,"PUSH TO TALK; Networking","In Progress",USD,1000,,,3,USD,192348,1,USD,43200,USD,400,10700%,7014X000001ypvA,7014X000001ypvA
file3.csv,4/4/24,LatAmENT,"El Salvador",LATAM_ES_Event_OnetoOne_Ent_2024,"Luis Hernandez Montenegro","Seminar / Conference",,,"Lead Generation",30,0,1/29/24,1/1/24,"Cloud IT; Networking & Connectivity; Security","In Progress",,,,,1,USD,360000,0,USD,0,,,,7014X000002zT2T,7014X000002zT2T
file3.csv,4/4/24,LatAmENT,"El Salvador",LATAM_ES_Info_RazonSocial_Ent_Ago2023,"Paola Yanez",Email,Email,"Offer Email",Other,300,0,8/8/23,8/29/23,"CONTENT DELIVERY SERVICES",Completed,,,,,0,USD,0,0,USD,0,,,,7014X000002en4O,7014X000002en4O
file3.csv,4/4/24,LatAmENT,"El Salvador",LATAM_ES_DesayunosTecnologicos_Ent_2024,"Luis Hernandez Montenegro","Seminar / Conference",,,"Lead Generation",50,0,2/8/24,2/1/24,"Cloud IT; Networking & Connectivity; Security","In Progress",,,,,3,USD,504148,0,USD,0,,,,7014X000002zThq,7014X000002zThq
file3.csv,4/4/24,LatAmENT,Guatemala,LATAM_GUA_Event_CybersecurityMaturityModel_Ent_Jun2023,"Luis Hernandez Montenegro","Seminar / Conference",Event,Physical,"Sales Tracking",70,39,6/13/23,6/20/23,Security,Completed,USD,1500,USD,1500,6,USD,104760,5,USD,98100,USD,1250,7748%,7014X000002efNT,7014X000002efNT
file3.csv,4/4/24,LatAmENT,Guatemala,LATAM_GUA_Event_TrDigital_Ent_Feb2023,"Luis Hernandez Montenegro","Seminar / Conference",Event,Physical,"Sales Tracking",30,0,1/22/23,2/8/23,Networking,Completed,USD,700,USD,1500,0,USD,0,0,USD,0,USD,600,-100%,7014X000001ykqS,7014X000001ykqS
file3.csv,4/4/24,LatAmENT,Guatemala,LATAM_GUA_ProspectingPalmera_ENT_2023,"Luis Hernandez Montenegro",Telemarketing,Telesales,,"Lead Generation",5,0,1/16/23,1/16/23,"It Solution; Networking",Completed,,,,,1,USD,0,0,USD,0,,,,7014X000001ykKC,7014X000001ykKC
file3.csv,4/4/24,LatAmENT,Guatemala,LATAM_GUA_Event_Ecosistemas_Ent_Jan2023,"Luis Hernandez Montenegro","Seminar / Conference",Event,Physical,"Sales Tracking",33,0,1/9/23,1/26/23,Networking,Completed,USD,1000,USD,1500,3,USD,18000,0,USD,0,USD,700,-100%,7014X0000022dSZ,7014X0000022dSZ
file3.csv,4/4/24,LatAmENT,Guatemala,LATAM_GUA_OutboundInsideSales_ENT_2023,"Luis Hernandez Montenegro",Telemarketing,Telesales,,"Lead Generation",0,0,1/6/23,1/6/23,"Security; It Solution; Networking",Completed,,,USD,2000,101,USD,1564907,12,USD,84619,USD,750,11183%,7014X0000022dJr,7014X0000022dJr
file3.csv,4/4/24,LatAmENT,Guatemala,LATAM_GUA_Event_CierreCuentame_Ent_Ago2023,"Luis Hernandez Montenegro","One-to-One Sessions",Event,Physical,"Sales Tracking",11,0,6/8/23,8/11/23,"UC&C - Cloud Voice",Completed,USD,500,USD,2000,2,USD,-3549,2,USD,-3549,USD,300,-1283%,7014X000002ef91,7014X000002ef91
file3.csv,4/4/24,LatAmENT,Guatemala,LATAM_GUA_Event_LogWars_Ent_Mar2023,"Luis Hernandez Montenegro","Seminar / Conference",Event,Physical,"Sales Tracking",25,1,2/9/23,3/9/23,Security,Completed,USD,1200,USD,3000,6,USD,197550,0,USD,0,USD,1200,-100%,7014X000001ymOM,7014X000001ymOM
file3.csv,4/4/24,LatAmENT,Guatemala,LATAM_GUA_Event_TrDigital2_Ent_Feb2023,"Luis Hernandez Montenegro","Seminar / Conference",Event,Physical,"Sales Tracking",16,0,2/7/23,2/8/23,Networking,Completed,USD,500,USD,1500,4,USD,11420,1,USD,1100,USD,500,120%,7014X000001ymEq,7014X000001ymEq
file3.csv,4/4/24,LatAmENT,Guatemala,LATAM_GUA_Event_Ciberseguridad_MSeg_Feb2023,"Luis Hernandez Montenegro","Seminar / Conference",Event,Physical,"Sales Tracking",60,0,2/6/23,2/16/23,Security,Completed,USD,1100,USD,1500,7,USD,200391,4,USD,25731,USD,1100,2239%,7014X000001ym7L,7014X000001ym7L
